标的代码,市场,策略ID,周期,方向,入场时间(UTC),出场时间(UTC),入场价,出场价,收益率,持仓K线数,模型概率,回归预测,短周期预测,综合评分
ETHUSDT,加密现货,MOM_TIGHT,1d,做空,2025-11-01T00:00:00.000Z,2025-11-03T00:00:00.000Z,3646.3573146117,3396.496227698638,0.05071036804780014,2,0.16795904737237705,-0.00479860269754539,-0.0005483084347579341,0.6354583074722516
ETHUSDT,加密现货,CR_CARRY,1d,做空,2025-11-01T00:00:00.000Z,2025-11-04T00:00:00.000Z,3646.3573146117,3319.61589326385,0.0661234784621401,3,0.16795904737237705,-0.00479860269754539,-0.0005483084347579341,0.6350583074722517
BTCUSDT,加密现货,MOM_SWING,1d,做空,2025-11-01T00:00:00.000Z,2025-11-04T00:00:00.000Z,109373.64175420378,102148.33850202328,0.047945551855295095,3,0.16511987097347083,-0.0015692077566386402,-0.0006644282662746521,0.6120673549522101
BTCUSDT,加密现货,MOM_FAST,1d,做空,2025-11-01T00:00:00.000Z,2025-11-04T00:00:00.000Z,109373.64175420378,103232.13398985036,0.041139478274589046,3,0.16511987097347083,-0.0015692077566386402,-0.0006644282662746521,0.6118673549522101
ETHUSDT-PERP,加密期货,MOM_SWING,1d,做空,2025-11-02T00:00:00.000Z,2025-11-04T00:00:00.000Z,3690.0917135131963,3315.5143634611504,0.07453171551001063,2,0.16852116723382746,-0.006160960904552286,-0.0011932456940803645,0.6463524468280625
ETHUSDT-PERP,加密期货,MOM_FAST,1d,做空,2025-11-02T00:00:00.000Z,2025-11-03T00:00:00.000Z,3690.0917135131963,3371.7009659689575,0.06418082010867589,1,0.16852116723382746,-0.006160960904552286,-0.0011932456940803645,0.6461524468280625
ETHUSDT-PERP,加密期货,MOM_TIGHT,1d,做空,2025-11-02T00:00:00.000Z,2025-11-03T00:00:00.000Z,3690.0917135131963,3446.6164359793665,0.04875447700667376,1,0.16852116723382746,-0.006160960904552286,-0.0011932456940803645,0.6459524468280625
BTCUSDT-PERP,加密期货,MOM_SWING,1d,做空,2025-11-02T00:00:00.000Z,2025-11-04T00:00:00.000Z,109707.37905932112,102627.74404179829,0.04679898928103128,2,0.16876481457253928,-0.0022107176680799135,-0.0013048342133993808,0.6145750748524109
BTCUSDT-PERP,加密期货,MOM_FAST,1d,做空,2025-11-02T00:00:00.000Z,2025-11-04T00:00:00.000Z,109707.37905932112,103689.68929442672,0.040145790710227114,2,0.16876481457253928,-0.0022107176680799135,-0.0013048342133993808,0.6143750748524109
BTCUSDT-PERP,加密期货,MOM_TIGHT,1d,做空,2025-11-02T00:00:00.000Z,2025-11-03T00:00:00.000Z,109707.37905932112,105105.61629793128,0.030265992854020873,1,0.16876481457253928,-0.0022107176680799135,-0.0013048342133993808,0.614175074852411
ETHUSDT,加密现货,MOM_SWING,1d,做空,2025-11-02T00:00:00.000Z,2025-11-04T00:00:00.000Z,3677.2411780037983,3309.6587987242906,0.07337109140099646,2,0.1685486971651131,-0.0061725844530192715,-0.0012006761287709287,0.6464256136652726
ETHUSDT,加密现货,MOM_FAST,1d,做空,2025-11-02T00:00:00.000Z,2025-11-03T00:00:00.000Z,3677.2411780037983,3364.7961556162168,0.06317494588086363,1,0.1685486971651131,-0.0061725844530192715,-0.0012006761287709287,0.6462256136652726
ETHUSDT,加密现货,MOM_TIGHT,1d,做空,2025-11-02T00:00:00.000Z,2025-11-03T00:00:00.000Z,3677.2411780037983,3438.3126314721185,0.04798072760066426,1,0.1685486971651131,-0.0061725844530192715,-0.0012006761287709287,0.6460256136652727
ETHUSDT,加密现货,CR_CARRY,1d,做空,2025-11-02T00:00:00.000Z,2025-11-03T00:00:00.000Z,3677.2411780037983,3364.7961556162168,0.06257494588086362,1,0.1685486971651131,-0.0061725844530192715,-0.0012006761287709287,0.6456256136652727
BTCUSDT,加密现货,MOM_SWING,1d,做空,2025-11-02T00:00:00.000Z,2025-11-04T00:00:00.000Z,109813.30952655929,102851.67562875521,0.045946380724371634,2,0.1691240758612558,-0.0021537237278569793,-0.0013097863318256456,0.6138604552027516
BTCUSDT,加密现货,MOM_FAST,1d,做空,2025-11-02T00:00:00.000Z,2025-11-04T00:00:00.000Z,109813.30952655929,103895.92071342583,0.03940686329445536,2,0.1691240758612558,-0.0021537237278569793,-0.0013097863318256456,0.6136604552027516
BTCUSDT,加密现货,MOM_TIGHT,1d,做空,2025-11-02T00:00:00.000Z,2025-11-03T00:00:00.000Z,109813.30952655929,105288.24749298664,0.029697587149581026,1,0.1691240758612558,-0.0021537237278569793,-0.0013097863318256456,0.6134604552027516
BTCUSDT,加密现货,CR_CARRY,1d,做空,2025-11-02T00:00:00.000Z,2025-11-04T00:00:00.000Z,109813.30952655929,103895.92071342583,0.03880686329445537,2,0.1691240758612558,-0.0021537237278569793,-0.0013097863318256456,0.6130604552027517
ETHUSDT-PERP,加密期货,MOM_SWING,1d,做空,2025-11-03T00:00:00.000Z,2025-11-04T00:00:00.000Z,3404.083145316421,3008.01969190934,0.08566214295441342,1,0.20621810420678874,-0.0034097071196870533,-0.0009638501734894574,0.5972006219286085
ETHUSDT-PERP,加密期货,MOM_FAST,1d,做空,2025-11-03T00:00:00.000Z,2025-11-04T00:00:00.000Z,3404.083145316421,3067.429209920402,0.07382719056049161,1,0.20621810420678874,-0.0034097071196870533,-0.0009638501734894574,0.5970006219286085
ETHUSDT-PERP,加密期货,VOL_BREAK,1d,做空,2025-11-03T00:00:00.000Z,2025-11-04T00:00:00.000Z,3404.083145316421,3047.626037250048,0.07799029770821236,1,0.20621810420678874,-0.0034097071196870533,-0.0009638501734894574,0.5968006219286085
ETHUSDT-PERP,加密期货,MOM_TIGHT,1d,做空,2025-11-03T00:00:00.000Z,2025-11-04T00:00:00.000Z,3404.083145316421,3146.641900601818,0.056174761969608994,1,0.20621810420678874,-0.0034097071196870533,-0.0009638501734894574,0.5968006219286085
FUBO,美股,MOM_SWING,1d,做空,2025-11-06T00:00:00.000Z,2025-11-17T00:00:00.000Z,1.1454065230899675,1.020839765936947,0.09400391210956036,7,0.18365829173052406,-0.004258053609334075,0.0003119306636876001,0.6202304588286952
FUBO,美股,MOM_FAST,1d,做空,2025-11-06T00:00:00.000Z,2025-11-12T00:00:00.000Z,1.1454065230899675,1.1940179405155364,-0.04424031830238731,4,0.18365829173052406,-0.004258053609334075,0.0003119306636876001,0.6200304588286952
ETHUSDT-PERP,加密期货,MOM_TIGHT,1d,做空,2025-11-07T00:00:00.000Z,2025-11-10T00:00:00.000Z,3245.519201296144,3452.3860964464,-0.06573923009533919,3,0.21803673880960295,-0.002677328894289945,0.000674723511092335,0.5824321792114053
ETHUSDT-PERP,加密期货,MOM_SWING,1d,做空,2025-11-08T00:00:00.000Z,2025-11-15T00:00:00.000Z,3213.114662047945,2992.4349301949424,0.06738921933391782,7,0.1816492364241525,-0.005047356979420403,-0.0005978378602400276,0.6279914056099734
BTCUSDT-PERP,加密期货,MOM_SWING,1d,做空,2025-11-08T00:00:00.000Z,2025-11-11T00:00:00.000Z,101540.40468140547,106336.83885927501,-0.04883670535801875,3,0.16648022974916343,-0.00198647487625811,-0.0011382751941331076,0.6144260335906672
ETHUSDT-PERP,加密期货,MOM_TIGHT,1d,做空,2025-11-08T00:00:00.000Z,2025-11-09T00:00:00.000Z,3213.114662047945,3413.509393277338,-0.06436774977139077,1,0.1816492364241525,-0.005047356979420403,-0.0005978378602400276,0.6275914056099734
ETHUSDT,加密现货,MOM_SWING,1d,做空,2025-11-08T00:00:00.000Z,2025-11-15T00:00:00.000Z,3201.821705786571,2981.907136926589,0.06703874909253675,7,0.18169230160286892,-0.00505051723701289,-0.0005995324278339757,0.6279856807420374
BTCUSDT,加密现货,MOM_SWING,1d,做空,2025-11-08T00:00:00.000Z,2025-11-11T00:00:00.000Z,101639.70900841473,106380.68982783142,-0.048244966476873506,3,0.1667116126585145,-0.0019378027310501475,-0.0011390413286684266,0.6138700607342708
ETHUSDT-PERP,加密期货,MOM_SWING,1d,做空,2025-11-09T00:00:00.000Z,2025-11-14T00:00:00.000Z,3384.3890479722254,2934.7414649488896,0.0980444801372816,5,0.1800208198708252,-0.004369040813183277,-0.0002613362115435307,0.623737336198472
BTCUSDT-PERP,加密期货,MOM_SWING,1d,做空,2025-11-09T00:00:00.000Z,2025-11-14T00:00:00.000Z,103924.59009933108,95914.32387233747,0.056208259474519476,5,0.16250749512075505,-0.0017843958734843747,-0.0008970673037170448,0.6156697705009313
ETHUSDT-PERP,加密期货,MOM_FAST,1d,做空,2025-11-09T00:00:00.000Z,2025-11-13T00:00:00.000Z,3384.3890479722254,3002.1886024023897,0.08455854945231078,4,0.1800208198708252,-0.004369040813183277,-0.0002613362115435307,0.6235373361984721
BTCUSDT-PERP,加密期货,MOM_FAST,1d,做空,2025-11-09T00:00:00.000Z,2025-11-13T00:00:00.000Z,103924.59009933108,98944.04234938722,0.03950479390818514,4,0.16250749512075505,-0.0017843958734843747,-0.0008970673037170448,0.6154697705009313
ETHUSDT-PERP,加密期货,MOM_TIGHT,1d,做空,2025-11-09T00:00:00.000Z,2025-11-12T00:00:00.000Z,3384.3890479722254,3225.768403095871,0.0446845410582825,3,0.1800208198708252,-0.004369040813183277,-0.0002613362115435307,0.6233373361984721
BTCUSDT-PERP,加密期货,MOM_TIGHT,1d,做空,2025-11-09T00:00:00.000Z,2025-11-12T00:00:00.000Z,103924.59009933108,100881.63358874999,0.026128808034944988,3,0.16250749512075505,-0.0017843958734843747,-0.0008970673037170448,0.6152697705009313
ETHUSDT,加密现货,MOM_SWING,1d,做空,2025-11-09T00:00:00.000Z,2025-11-14T00:00:00.000Z,3373.0901893035575,2929.6383897279875,0.09700063947781583,5,0.18032525823969148,-0.004303617520227858,-0.00025836604569597066,0.6229947542292449
BTCUSDT,加密现货,MOM_SWING,1d,做空,2025-11-09T00:00:00.000Z,2025-11-14T00:00:00.000Z,104033.87079776866,96115.39995635922,0.05548576529466646,5,0.1627215552572984,-0.0017476595308199084,-0.0008995512464330752,0.6152217564613044
ETHUSDT,加密现货,MOM_FAST,1d,做空,2025-11-09T00:00:00.000Z,2025-11-13T00:00:00.000Z,3373.0901893035575,2996.156159664323,0.08365388754744037,4,0.18032525823969148,-0.004303617520227858,-0.00025836604569597066,0.6227947542292449
BTCUSDT,加密现货,MOM_FAST,1d,做空,2025-11-09T00:00:00.000Z,2025-11-13T00:00:00.000Z,104033.87079776866,99036.03496548005,0.03934596354664561,4,0.1627215552572984,-0.0017476595308199084,-0.0008995512464330752,0.6150217564613044
ETHUSDT,加密现货,MOM_TIGHT,1d,做空,2025-11-09T00:00:00.000Z,2025-11-12T00:00:00.000Z,3373.0901893035575,3214.4444612906254,0.044523193903864014,3,0.18032525823969148,-0.004303617520227858,-0.00025836604569597066,0.6225947542292449
ETHUSDT,加密现货,CR_CARRY,1d,做空,2025-11-09T00:00:00.000Z,2025-11-13T00:00:00.000Z,3373.0901893035575,2996.156159664323,0.08305388754744036,4,0.18032525823969148,-0.004303617520227858,-0.00025836604569597066,0.622194754229245
BTCUSDT,加密现货,MOM_TIGHT,1d,做空,2025-11-09T00:00:00.000Z,2025-11-12T00:00:00.000Z,104033.87079776866,100985.47247526779,0.025971001522703083,3,0.1627215552572984,-0.0017476595308199084,-0.0008995512464330752,0.6148217564613044
BTCUSDT,加密现货,CR_CARRY,1d,做空,2025-11-09T00:00:00.000Z,2025-11-14T00:00:00.000Z,104033.87079776866,97303.17058257063,0.04707432992204433,5,0.1627215552572984,-0.0017476595308199084,-0.0008995512464330752,0.6144217564613045
COIN,美股,MOM_SWING,1d,做空,2025-11-11T00:00:00.000Z,2025-11-17T00:00:00.000Z,323.8816128174703,282.2506251974967,0.09480325192704496,4,0.16854704803920872,-0.005883712030453073,-0.00013668657083063456,0.6441158216553942
COIN,美股,US_BETA,1d,做空,2025-11-11T00:00:00.000Z,2025-11-13T00:00:00.000Z,323.8816128174703,300.9845696264848,0.05403523029077615,2,0.16854704803920872,-0.005883712030453073,-0.00013668657083063456,0.6435158216553942
COIN,美股,MOM_FAST,1d,做空,2025-11-11T00:00:00.000Z,2025-11-14T00:00:00.000Z,323.8816128174703,288.4952733404927,0.08174948500343898,3,0.16854704803920872,-0.005883712030453073,-0.00013668657083063456,0.6439158216553942
IWM,美股,MOM_SWING,1d,做空,2025-11-11T00:00:00.000Z,2025-11-14T00:00:00.000Z,294.38580243072295,284.26080450542975,0.024195226472434647,3,0.1570768347337264,-0.004051973165690985,0.00011015478542923096,0.6377204643172448
IWM,美股,US_BETA,1d,做空,2025-11-11T00:00:00.000Z,2025-11-13T00:00:00.000Z,294.38580243072295,288.8170535718117,0.012847215442253496,2,0.1570768347337264,-0.004051973165690985,0.00011015478542923096,0.6371204643172449
HOOD,美股,MOM_SWING,1d,做空,2025-11-11T00:00:00.000Z,2025-11-14T00:00:00.000Z,105.79077026466999,92.38176720291659,0.09346266256644896,3,0.17096161790857978,-0.004828684308310693,0.00005043938013974448,0.6339371095723081
HOOD,美股,US_BETA,1d,做空,2025-11-11T00:00:00.000Z,2025-11-13T00:00:00.000Z,105.79077026466999,98.41581858070562,0.05325321983042855,2,0.17096161790857978,-0.004828684308310693,0.00005043938013974448,0.6333371095723082
PLTR,美股,MOM_SWING,1d,做空,2025-11-11T00:00:00.000Z,2025-11-13T00:00:00.000Z,200.06564784388047,179.9956750073744,0.07363770217226719,2,0.16921456726727968,-0.00463968026813386,0.00034340580963792574,0.6336829537126294
PLTR,美股,US_BETA,1d,做空,2025-11-11T00:00:00.000Z,2025-11-12T00:00:00.000Z,200.06564784388047,189.0271627838021,0.041688659600489224,1,0.16921456726727968,-0.00463968026813386,0.00034340580963792574,0.6330829537126295
QQQ,美股,MOM_SWING,1d,做空,2025-11-11T00:00:00.000Z,2025-11-14T00:00:00.000Z,569.0597584508282,551.8811656484861,0.02104075856783654,3,0.15812829749133708,-0.0032034126729225633,-0.0002493282184228591,0.6301749271896178
QQQ,美股,US_BETA,1d,做空,2025-11-11T00:00:00.000Z,2025-11-13T00:00:00.000Z,569.0597584508282,559.61153240954,0.01100710916457134,2,0.15812829749133708,-0.0032034126729225633,-0.0002493282184228591,0.6295749271896178
COIN,美股,MOM_TIGHT,1d,做空,2025-11-11T00:00:00.000Z,2025-11-14T00:00:00.000Z,323.8816128174703,296.8214708644874,0.06226883461802994,3,0.16854704803920872,-0.005883712030453073,-0.00013668657083063456,0.6437158216553942
MSFT,美股,MOM_SWING,1d,做空,2025-11-11T00:00:00.000Z,2025-11-18T00:00:00.000Z,537.5210536412471,517.6097884100091,0.026182072576073374,5,0.16271077957726987,-0.0037940988175575864,0.0002876462266526788,0.6316010292448263
MSFT,美股,US_BETA,1d,做空,2025-11-11T00:00:00.000Z,2025-11-13T00:00:00.000Z,537.5210536412471,531.8254523218984,0.009117475322205148,2,0.16271077957726987,-0.0037940988175575864,0.0002876462266526788,0.6310010292448264
SPY,美股,MOM_SWING,1d,做空,2025-11-11T00:00:00.000Z,2025-11-14T00:00:00.000Z,616.7372825698421,603.4162101860651,0.014599449214749576,3,0.15489120398511044,-0.003133157340192298,0.00028422397741351406,0.6319435918522588
SPY,美股,US_BETA,1d,做空,2025-11-11T00:00:00.000Z,2025-11-13T00:00:00.000Z,616.7372825698421,609.4106927587648,0.007249678708603857,2,0.15489120398511044,-0.003133157340192298,0.00028422397741351406,0.6313435918522589
IWM,美股,MOM_FAST,1d,做空,2025-11-11T00:00:00.000Z,2025-11-13T00:00:00.000Z,294.38580243072295,285.77955419422375,0.020555862942776674,2,0.1570768347337264,-0.004051973165690985,0.00011015478542923096,0.6375204643172449
SOFI,美股,MOM_SWING,1d,做空,2025-11-11T00:00:00.000Z,2025-11-14T00:00:00.000Z,17.924588492270004,15.671122236167857,0.09268945567176999,3,0.16560250092609524,-0.004610323011019286,0.0011999721017499376,0.6360487834213656
HOOD,美股,MOM_FAST,1d,做空,2025-11-11T00:00:00.000Z,2025-11-14T00:00:00.000Z,105.79077026466999,94.3931176621796,0.08058764089092242,3,0.17096161790857978,-0.004828684308310693,0.00005043938013974448,0.6337371095723081
PANW,美股,MOM_SWING,1d,做空,2025-11-11T00:00:00.000Z,2025-11-13T00:00:00.000Z,251.18752706516287,240.20922358317182,0.031179205670340892,2,0.1570843764184891,-0.0031123191627755406,0.0005200303911102862,0.6301978022808922
PANW,美股,US_BETA,1d,做空,2025-11-11T00:00:00.000Z,2025-11-12T00:00:00.000Z,251.18752706516287,245.1494601500678,0.016921203307698817,1,0.1570843764184891,-0.0031123191627755406,0.0005200303911102862,0.6295978022808922
PLTR,美股,MOM_FAST,1d,做空,2025-11-11T00:00:00.000Z,2025-11-13T00:00:00.000Z,200.06564784388047,183.0061709328503,0.06340600854929826,2,0.16921456726727968,-0.00463968026813386,0.00034340580963792574,0.6334829537126294
QQQ,美股,MOM_FAST,1d,做空,2025-11-11T00:00:00.000Z,2025-11-14T00:00:00.000Z,569.0597584508282,554.4579545688374,0.01782199075879165,3,0.15812829749133708,-0.0032034126729225633,-0.0002493282184228591,0.6299749271896178
META,美股,MOM_SWING,1d,做空,2025-11-11T00:00:00.000Z,2025-11-18T00:00:00.000Z,821.2530395858095,771.9012491010793,0.04346996148497077,5,0.17238614809662006,-0.0034937477279003964,0.00007916132853449113,0.6222319551936367
BABA,美股,MOM_SWING,1d,做空,2025-11-11T00:00:00.000Z,2025-11-20T00:00:00.000Z,124.63290225127399,118.80429886240842,0.04006520075677036,7,0.1732525553355292,-0.0026526831693895773,-0.0009531765098785742,0.6148796255135355
META,美股,US_BETA,1d,做空,2025-11-11T00:00:00.000Z,2025-11-13T00:00:00.000Z,821.2530395858095,794.1095548192079,0.02409081086623293,2,0.17238614809662006,-0.0034937477279003964,0.00007916132853449113,0.6216319551936368
BABA,美股,US_BETA,1d,做空,2025-11-11T00:00:00.000Z,2025-11-13T00:00:00.000Z,124.63290225127399,123.88882522290815,0.012668450143642058,2,0.1732525553355292,-0.0026526831693895773,-0.0009531765098785742,0.6142796255135355
JPM,美股,MOM_SWING,1d,做空,2025-11-11T00:00:00.000Z,2025-11-14T00:00:00.000Z,302.91623269754587,291.16473878466786,0.02749590006508063,3,0.15444411287605714,-0.002043697848846507,-0.00008768828482308308,0.6235498215200108
FUBO,美股,MOM_SWING,1d,做空,2025-11-11T00:00:00.000Z,2025-11-20T00:00:00.000Z,1.17275044539185,0.9982446836182409,0.11000031688282685,7,0.1615870983347948,-0.002682798901936381,0.00008345706020120422,0.6235196804144387
FUBO,美股,US_BETA,1d,做空,2025-11-11T00:00:00.000Z,2025-11-13T00:00:00.000Z,1.17275044539185,1.1302154551444772,0.0340694300518135,2,0.1615870983347948,-0.002682798901936381,0.00008345706020120422,0.6229196804144388
MSFT,美股,MOM_FAST,1d,做空,2025-11-11T00:00:00.000Z,2025-11-17T00:00:00.000Z,537.5210536412471,536.2635832200922,0.0077043158830682,4,0.16271077957726987,-0.0037940988175575864,0.0002876462266526788,0.6314010292448263
DIA,美股,MOM_SWING,1d,做空,2025-11-11T00:00:00.000Z,2025-11-14T00:00:00.000Z,467.18876321673844,457.4698946500059,0.014002154843925066,3,0.1492180306445751,-0.0021178856346730306,0.0006158046644847837,0.6279061030132902
SPY,美股,MOM_FAST,1d,做空,2025-11-11T00:00:00.000Z,2025-11-14T00:00:00.000Z,616.7372825698421,605.4143710436316,0.012239522652782955,3,0.15489120398511044,-0.003133157340192298,0.00028422397741351406,0.6317435918522588
IWM,美股,MOM_TIGHT,1d,做空,2025-11-11T00:00:00.000Z,2025-11-13T00:00:00.000Z,294.38580243072295,287.80455377928234,0.015196817648289765,2,0.1570768347337264,-0.004051973165690985,0.00011015478542923096,0.6373204643172449
SOFI,美股,MOM_FAST,1d,做空,2025-11-11T00:00:00.000Z,2025-11-14T00:00:00.000Z,17.924588492270004,16.00914217458318,0.07991752824886736,3,0.16560250092609524,-0.004610323011019286,0.0011999721017499376,0.6358487834213656
HOOD,美股,MOM_TIGHT,1d,做空,2025-11-11T00:00:00.000Z,2025-11-13T00:00:00.000Z,105.79077026466999,97.07491827453028,0.061375108377632645,2,0.17096161790857978,-0.004828684308310693,0.00005043938013974448,0.6335371095723081
BB,美股,MOM_SWING,1d,做空,2025-11-11T00:00:00.000Z,2025-11-17T00:00:00.000Z,5.585463022738155,5.1167777756739765,0.06133371451339623,4,0.16592240887359236,-0.0024804712446610437,0.00006435184279157861,0.6187796355683017
BB,美股,US_BETA,1d,做空,2025-11-11T00:00:00.000Z,2025-11-13T00:00:00.000Z,5.585463022738155,5.327686136852857,0.03451133346614777,2,0.16592240887359236,-0.0024804712446610437,0.00006435184279157861,0.6181796355683018
PANW,美股,MOM_FAST,1d,做空,2025-11-11T00:00:00.000Z,2025-11-12T00:00:00.000Z,251.18752706516287,241.85596910547048,0.02660864491429542,1,0.1570843764184891,-0.0031123191627755406,0.0005200303911102862,0.6299978022808922
PLTR,美股,MOM_TIGHT,1d,做空,2025-11-11T00:00:00.000Z,2025-11-13T00:00:00.000Z,200.06564784388047,187.0201655001515,0.04815846811484477,2,0.16921456726727968,-0.00463968026813386,0.00034340580963792574,0.6332829537126294
PLTR,美股,US_MICRO,1d,做空,2025-11-11T00:00:00.000Z,2025-11-13T00:00:00.000Z,200.06564784388047,187.52191482106417,0.04650450641197362,2,0.16921456726727968,-0.00463968026813386,0.00034340580963792574,0.6328829537126295
NFLX,美股,MOM_SWING,1d,做空,2025-11-11T00:00:00.000Z,2025-11-20T00:00:00.000Z,162.0660577491327,153.9796784462072,0.035821682006864225,7,0.16114528335584097,-0.002444247200776288,0.0006982390121513168,0.6219293735900047
JD,美股,MOM_SWING,1d,做空,2025-11-11T00:00:00.000Z,2025-11-14T00:00:00.000Z,25.693740812483437,24.147598076148704,0.043531888762871375,3,0.17003315192643048,-0.0025545608475037447,0.00022638203174731524,0.616412617393
QQQ,美股,MOM_TIGHT,1d,做空,2025-11-11T00:00:00.000Z,2025-11-13T00:00:00.000Z,569.0597584508282,557.8936731293059,0.01309383904522436,2,0.15812829749133708,-0.0032034126729225633,-0.0002493282184228591,0.6297749271896178
JD,美股,US_BETA,1d,做空,2025-11-11T00:00:00.000Z,2025-11-13T00:00:00.000Z,25.693740812483437,24.843362307499333,0.024126935111674956,2,0.17003315192643048,-0.0025545608475037447,0.00022638203174731524,0.6158126173930001
META,美股,MOM_FAST,1d,做空,2025-11-11T00:00:00.000Z,2025-11-17T00:00:00.000Z,821.2530395858095,788.4202053343323,0.03171046347260108,4,0.17238614809662006,-0.0034937477279003964,0.00007916132853449113,0.6220319551936367
BABA,美股,MOM_FAST,1d,做空,2025-11-11T00:00:00.000Z,2025-11-17T00:00:00.000Z,124.63290225127399,122.23790431622152,0.024262113516914163,4,0.1732525553355292,-0.0026526831693895773,-0.0009531765098785742,0.6146796255135355
FUBO,美股,MOM_FAST,1d,做空,2025-11-11T00:00:00.000Z,2025-11-17T00:00:00.000Z,1.17275044539185,1.0244205478842823,0.09492027463178335,4,0.1615870983347948,-0.002682798901936381,0.00008345706020120422,0.6233196804144387
UNH,美股,MOM_SWING,1d,做空,2025-11-11T00:00:00.000Z,2025-11-12T00:00:00.000Z,480.7655650073901,497.800668665813,-0.037033285780692475,1,0.17343954985008134,-0.003076927458417658,0.000570047947840745,0.6181389437752827
BILL,美股,US_BETA,1d,做空,2025-11-11T00:00:00.000Z,2025-11-12T00:00:00.000Z,64.63329946288464,66.9454018656047,-0.03797261909780378,1,0.17417025867105346,-0.005364725386584121,-0.000031076473106481385,0.6353152168495145
BILL,美股,MOM_TIGHT,1d,做空,2025-11-11T00:00:00.000Z,2025-11-12T00:00:00.000Z,64.63329946288464,67.08140788929411,-0.03987689080943935,1,0.17417025867105346,-0.005364725386584121,-0.000031076473106481385,0.6355152168495145
BILL,美股,US_MICRO,1d,做空,2025-11-11T00:00:00.000Z,2025-11-12T00:00:00.000Z,64.63329946288464,67.21741391298353,-0.04238116252107491,1,0.17417025867105346,-0.005364725386584121,-0.000031076473106481385,0.6351152168495146
BILL,美股,MOM_FAST,1d,做空,2025-11-11T00:00:00.000Z,2025-11-12T00:00:00.000Z,64.63329946288464,67.35341993667295,-0.043885434232710484,1,0.17417025867105346,-0.005364725386584121,-0.000031076473106481385,0.6357152168495145
ETHUSDT-PERP,加密期货,MOM_SWING,1d,做空,2025-11-11T00:00:00.000Z,2025-11-18T00:00:00.000Z,3228.471143902224,2788.6431261917446,0.10057561148282318,7,0.19337329670512143,-0.004012041782229286,0.0001209756889971814,0.6112675606301469
ETHUSDT-PERP,加密期货,MOM_FAST,1d,做空,2025-11-11T00:00:00.000Z,2025-11-15T00:00:00.000Z,3228.471143902224,2992.4349301949424,0.06540809979928688,4,0.19337329670512143,-0.004012041782229286,0.0001209756889971814,0.6110675606301469
BTCUSDT-PERP,加密期货,MOM_SWING,1d,做空,2025-11-11T00:00:00.000Z,2025-11-14T00:00:00.000Z,102271.65548734485,94321.1820216343,0.05670408308996965,3,0.1746954493316659,-0.0009014149788607627,-0.00041297931209635907,0.5998305963120866
ETHUSDT-PERP,加密期货,MOM_TIGHT,1d,做空,2025-11-11T00:00:00.000Z,2025-11-14T00:00:00.000Z,3228.471143902224,2942.582932390412,0.06611707432188216,3,0.19337329670512143,-0.004012041782229286,0.0001209756889971814,0.6108675606301469
BTCUSDT-PERP,加密期货,MOM_FAST,1d,做空,2025-11-11T00:00:00.000Z,2025-11-14T00:00:00.000Z,102271.65548734485,95513.75304149088,0.048730205344640364,3,0.1746954493316659,-0.0009014149788607627,-0.00041297931209635907,0.5996305963120866
BTCUSDT-PERP,加密期货,MOM_TIGHT,1d,做空,2025-11-11T00:00:00.000Z,2025-11-14T00:00:00.000Z,102271.65548734485,97103.84773463299,0.036869388726646454,3,0.1746954493316659,-0.0009014149788607627,-0.00041297931209635907,0.5994305963120866
ETHUSDT,加密现货,MOM_SWING,1d,做空,2025-11-11T00:00:00.000Z,2025-11-18T00:00:00.000Z,3217.1177368783597,2783.1336864246305,0.09957380352890814,7,0.19365991024020593,-0.00395934104431249,0.00012241083098886302,0.6106395929815516
ETHUSDT,加密现货,MOM_FAST,1d,做空,2025-11-11T00:00:00.000Z,2025-11-15T00:00:00.000Z,3217.1177368783597,2981.907136926589,0.06510824798250557,4,0.19365991024020593,-0.00395934104431249,0.00012241083098886302,0.6104395929815516
ETHUSDT,加密现货,VOL_BREAK,1d,做空,2025-11-11T00:00:00.000Z,2025-11-16T00:00:00.000Z,3217.1177368783597,2913.57858942179,0.07721400662144338,5,0.19365991024020593,-0.00395934104431249,0.00012241083098886302,0.6102395929815516
BTCUSDT,加密现货,MOM_SWING,1d,做空,2025-11-11T00:00:00.000Z,2025-11-14T00:00:00.000Z,102380.84991303275,94523.26674622302,0.05596142266950573,3,0.17499801700211748,-0.0008600548570986198,-0.0004184214313828528,0.5992818666152643
RUN,美股,MOM_SWING,1d,做空,2025-11-12T00:00:00.000Z,2025-11-21T00:00:00.000Z,29.144311364437762,26.880529977591,0.07886751212096334,7,0.18566063624868107,-0.004340443080389929,0.00044424458759348336,0.619447886544069
RUN,美股,US_BETA,1d,做空,2025-11-12T00:00:00.000Z,2025-11-14T00:00:00.000Z,29.144311364437762,27.959948917014618,0.045178471355992456,2,0.18566063624868107,-0.004340443080389929,0.00044424458759348336,0.6188478865440691
ETHUSDT-PERP,加密期货,MOM_SWING,1d,做空,2025-11-16T00:00:00.000Z,2025-11-21T00:00:00.000Z,2923.921395768158,2483.3799795740674,0.11140100701194308,5,0.1870829978249232,-0.0034848664798008827,-0.0008823077994752833,0.6115791734044623
